query,parameter_index,parameters,results,time_seconds
bi15a,30,"{""person1Id"": ""396"", ""person2Id"": ""6597069773920"", ""startDate"": ""2012-11-03"", ""endDate"": ""2012-11-10""}","[{""weight"": 4.0}]",9.653460
bi15a,31,"{""person1Id"": ""396"", ""person2Id"": ""10995116278256"", ""startDate"": ""2012-11-03"", ""endDate"": ""2012-11-12""}","[{""weight"": 4.0}]",9.723790
bi15a,32,"{""person1Id"": ""396"", ""person2Id"": ""24189255819781"", ""startDate"": ""2012-11-03"", ""endDate"": ""2012-11-10""}","[{""weight"": 4.0}]",9.601744
bi15a,33,"{""person1Id"": ""396"", ""person2Id"": ""17592186045209"", ""startDate"": ""2012-11-03"", ""endDate"": ""2012-11-13""}","[{""weight"": 4.0}]",9.707127
bi15a,34,"{""person1Id"": ""396"", ""person2Id"": ""6597069769453"", ""startDate"": ""2012-11-03"", ""endDate"": ""2012-11-09""}","[{""weight"": 4.0}]",9.981176
bi15a,35,"{""person1Id"": ""2975"", ""person2Id"": ""30786325587872"", ""startDate"": ""2012-11-07"", ""endDate"": ""2012-11-08""}","[{""weight"": 4.0}]",9.515217
bi15a,36,"{""person1Id"": ""396"", ""person2Id"": ""6597069768541"", ""startDate"": ""2012-11-03"", ""endDate"": ""2012-11-07""}","[{""weight"": 4.0}]",9.481873
bi15a,37,"{""person1Id"": ""396"", ""person2Id"": ""32985348834129"", ""startDate"": ""2012-11-03"", ""endDate"": ""2012-11-13""}","[{""weight"": 4.0}]",9.575321
bi15a,38,"{""person1Id"": ""3388"", ""person2Id"": ""4340"", ""startDate"": ""2012-11-07"", ""endDate"": ""2012-11-07""}","[{""weight"": 4.0}]",9.403668
bi15a,39,"{""person1Id"": ""1450"", ""person2Id"": ""15393162798002"", ""startDate"": ""2012-11-06"", ""endDate"": ""2012-11-10""}","[{""weight"": 4.0}]",9.715257
bi15a,40,"{""person1Id"": ""396"", ""person2Id"": ""15393162794469"", ""startDate"": ""2012-11-03"", ""endDate"": ""2012-11-12""}","[{""weight"": 4.0}]",9.430102
bi15a,41,"{""person1Id"": ""2756"", ""person2Id"": ""19791209303042"", ""startDate"": ""2012-11-02"", ""endDate"": ""2012-11-09""}","[{""weight"": 4.0}]",9.586922
bi15a,42,"{""person1Id"": ""1450"", ""person2Id"": ""2199023264242"", ""startDate"": ""2012-11-06"", ""endDate"": ""2012-11-07""}","[{""weight"": 4.0}]",9.515877
bi15a,43,"{""person1Id"": ""396"", ""person2Id"": ""2199023261007"", ""startDate"": ""2012-11-03"", ""endDate"": ""2012-11-13""}","[{""weight"": 4.0}]",9.807493
bi15a,44,"{""person1Id"": ""1450"", ""person2Id"": ""5155"", ""startDate"": ""2012-11-06"", ""endDate"": ""2012-11-10""}","[{""weight"": 4.0}]",10.034564
bi15a,45,"{""person1Id"": ""396"", ""person2Id"": ""37383395354392"", ""startDate"": ""2012-11-03"", ""endDate"": ""2012-11-10""}","[{""weight"": 4.0}]",9.907810
bi15a,46,"{""person1Id"": ""2756"", ""person2Id"": ""6597069771817"", ""startDate"": ""2012-11-02"", ""endDate"": ""2012-11-07""}","[{""weight"": 4.0}]",9.930254
bi15a,47,"{""person1Id"": ""3388"", ""person2Id"": ""8796093022968"", ""startDate"": ""2012-11-07"", ""endDate"": ""2012-11-13""}","[{""weight"": 4.0}]",9.842165
bi15a,48,"{""person1Id"": ""3388"", ""person2Id"": ""15393162790332"", ""startDate"": ""2012-11-07"", ""endDate"": ""2012-11-12""}","[{""weight"": 4.0}]",9.719641
bi15a,49,"{""person1Id"": ""3388"", ""person2Id"": ""8796093023774"", ""startDate"": ""2012-11-07"", ""endDate"": ""2012-11-07""}","[{""weight"": 4.0}]",9.554597
bi15a,50,"{""person1Id"": ""396"", ""person2Id"": ""30786325577912"", ""startDate"": ""2012-11-03"", ""endDate"": ""2012-11-09""}","[{""weight"": 4.0}]",9.846262
bi15a,51,"{""person1Id"": ""1450"", ""person2Id"": ""24189255817147"", ""startDate"": ""2012-11-06"", ""endDate"": ""2012-11-08""}","[{""weight"": 4.0}]",9.845856
bi15a,52,"{""person1Id"": ""396"", ""person2Id"": ""19791209301584"", ""startDate"": ""2012-11-03"", ""endDate"": ""2012-11-07""}","[{""weight"": 4.0}]",9.751831
bi15a,53,"{""person1Id"": ""3388"", ""person2Id"": ""8796093030611"", ""startDate"": ""2012-11-07"", ""endDate"": ""2012-11-12""}","[{""weight"": 4.0}]",9.695744
bi15a,54,"{""person1Id"": ""1450"", ""person2Id"": ""13194139537189"", ""startDate"": ""2012-11-06"", ""endDate"": ""2012-11-09""}","[{""weight"": 4.0}]",9.643211
bi15a,55,"{""person1Id"": ""396"", ""person2Id"": ""32985348836552"", ""startDate"": ""2012-11-03"", ""endDate"": ""2012-11-07""}","[{""weight"": 4.0}]",11.306834
bi15a,56,"{""person1Id"": ""1450"", ""person2Id"": ""15393162792434"", ""startDate"": ""2012-11-06"", ""endDate"": ""2012-11-07""}","[{""weight"": 4.0}]",10.042808
bi15a,57,"{""person1Id"": ""1450"", ""person2Id"": ""15393162793810"", ""startDate"": ""2012-11-06"", ""endDate"": ""2012-11-11""}","[{""weight"": 4.0}]",9.879852
bi15a,58,"{""person1Id"": ""1450"", ""person2Id"": ""6597069772091"", ""startDate"": ""2012-11-06"", ""endDate"": ""2012-11-08""}","[{""weight"": 4.0}]",9.828994
bi15a,59,"{""person1Id"": ""1450"", ""person2Id"": ""19791209303042"", ""startDate"": ""2012-11-06"", ""endDate"": ""2012-11-09""}","[{""weight"": 4.0}]",9.591938
