query,parameter_index,parameters,results,time_seconds
bi20a,69,"{""company"": ""Air_Central"", ""person2Id"": ""6597069770438""}",[],0.003658
bi20a,70,"{""company"": ""Bakhtar_Afghan_Airlines"", ""person2Id"": ""10995116284483""}",[],0.003165
bi20a,71,"{""company"": ""Air_Central"", ""person2Id"": ""4398046520135""}",[],0.003626
bi20a,72,"{""company"": ""Cebu_Pacific"", ""person2Id"": ""2199023264575""}",[],0.003678
bi20a,73,"{""company"": ""Avolar"", ""person2Id"": ""15393162790150""}",[],0.003905
bi20a,74,"{""company"": ""Air_Next"", ""person2Id"": ""2199023255672""}",[],0.003303
bi20a,75,"{""company"": ""National_Airways_Cameroon"", ""person2Id"": ""6597069770438""}",[],0.003846
bi20a,76,"{""company"": ""Aero_Lanka"", ""person2Id"": ""10995116286302""}",[],0.003609
bi20a,77,"{""company"": ""Wizz_Air"", ""person2Id"": ""2199023262112""}",[],0.003811
bi20a,78,"{""company"": ""Lion_Air"", ""person2Id"": ""15393162796579""}",[],0.003545
bi20a,79,"{""company"": ""Cebu_Pacific"", ""person2Id"": ""35184372093999""}",[],0.003775
bi20a,80,"{""company"": ""Antinea_Airlines"", ""person2Id"": ""10995116282007""}",[],0.003925
bi20a,81,"{""company"": ""ALMA_de_México"", ""person2Id"": ""15393162797982""}",[],0.004001
bi20a,82,"{""company"": ""Kam_Air"", ""person2Id"": ""2199023255672""}",[],0.003616
bi20a,83,"{""company"": ""PAL_Express"", ""person2Id"": ""15393162796579""}",[],0.003588
bi20a,84,"{""company"": ""Pacific_East_Asia_Cargo_Airlines"", ""person2Id"": ""10995116284483""}",[],0.003628
bi20a,85,"{""company"": ""FlyMex"", ""person2Id"": ""4398046517061""}",[],0.003258
bi20a,86,"{""company"": ""Pamir_Airways"", ""person2Id"": ""17592186046132""}",[],59.718823
bi20a,87,"{""company"": ""Sevenair"", ""person2Id"": ""2199023262112""}",[],0.004334
bi20a,88,"{""company"": ""Kam_Air"", ""person2Id"": ""10995116286302""}",[],0.004086
bi20a,89,"{""company"": ""Deccan_Lanka"", ""person2Id"": ""4398046520135""}",[],0.003855
bi20a,90,"{""company"": ""Avolar"", ""person2Id"": ""10995116284386""}",[],0.003822
bi20a,91,"{""company"": ""Avioquintana"", ""person2Id"": ""30786325583226""}",[],0.003617
bi20a,92,"{""company"": ""Wizz_Air"", ""person2Id"": ""8237""}",[],0.003648
bi20a,93,"{""company"": ""Budapest_Aircraft_Service"", ""person2Id"": ""4398046514714""}",[],0.003242
bi20a,94,"{""company"": ""Sevenair"", ""person2Id"": ""4398046517061""}",[],0.003581
bi20a,95,"{""company"": ""Air_Leasing_Cameroon"", ""person2Id"": ""10995116288256""}",[],0.003488
bi20a,96,"{""company"": ""Budapest_Aircraft_Service"", ""person2Id"": ""17592186049061""}",[],0.003286
bi20a,97,"{""company"": ""SBA_Airlines"", ""person2Id"": ""8237""}",[],0.003555
bi20a,98,"{""company"": ""Sevenair"", ""person2Id"": ""6597069770438""}",[],0.003297
bi20a,99,"{""company"": ""Cebu_Pacific"", ""person2Id"": ""15393162797982""}",[],0.003435
bi20a,100,"{""company"": ""TransGlobal_Airways"", ""person2Id"": ""2199023259074""}",[],0.003675
bi20a,101,"{""company"": ""SriLankan_Airlines"", ""person2Id"": ""21990232558994""}",[],0.003499
bi20a,102,"{""company"": ""Hokkaido_International_Airlines"", ""person2Id"": ""8237""}",[],0.004752
bi20a,103,"{""company"": ""Air_Next"", ""person2Id"": ""17592186046132""}",[],0.003607
bi20a,104,"{""company"": ""Airphil_Express"", ""person2Id"": ""2199023259074""}",[],0.003626
bi20a,105,"{""company"": ""Tair_Airways"", ""person2Id"": ""4398046512698""}",[],0.003777
bi20a,106,"{""company"": ""Pacific_East_Asia_Cargo_Airlines"", ""person2Id"": ""28587302324369""}",[],0.003885
bi20a,107,"{""company"": ""Tassili_Airlines"", ""person2Id"": ""30786325577908""}",[],0.003435
bi20a,108,"{""company"": ""Central_Connect_Airlines"", ""person2Id"": ""6597069773776""}",[],0.003543
bi20a,109,"{""company"": ""Cebu_Pacific"", ""person2Id"": ""6597069767592""}",[],0.003470
bi20a,110,"{""company"": ""Avioquintana"", ""person2Id"": ""2199023259331""}",[],0.003474
bi20a,111,"{""company"": ""Lion_Air"", ""person2Id"": ""35184372093999""}",[],0.003440
bi20a,112,"{""company"": ""Laoag_International_Airlines"", ""person2Id"": ""26388279068167""}",[],0.003847
bi20a,113,"{""company"": ""Air_Leasing_Cameroon"", ""person2Id"": ""15393162793326""}",[],0.003561
bi20a,114,"{""company"": ""Tassili_Airlines"", ""person2Id"": ""10995116284483""}",[],0.003334
bi20a,115,"{""company"": ""Balkh_Airlines"", ""person2Id"": ""21990232558994""}",[],0.003420
bi20a,116,"{""company"": ""Nobil_Air"", ""person2Id"": ""8796093030357""}",[],0.003254
bi20a,117,"{""company"": ""Budapest_Aircraft_Service"", ""person2Id"": ""32985348842606""}",[],0.003300
bi20a,118,"{""company"": ""Lion_Air"", ""person2Id"": ""4398046514714""}",[],0.003491
bi20a,119,"{""company"": ""Kam_Air"", ""person2Id"": ""4398046512698""}",[],0.003510
bi20a,120,"{""company"": ""Airphil_Express"", ""person2Id"": ""15393162797982""}",[],0.003665
bi20a,121,"{""company"": ""Air_Hokkaido"", ""person2Id"": ""21990232558994""}",[],0.003526
bi20a,122,"{""company"": ""Balkh_Airlines"", ""person2Id"": ""30786325583226""}",[],0.003408
bi20a,123,"{""company"": ""Cebu_Pacific"", ""person2Id"": ""8237""}",[],0.003481
bi20a,124,"{""company"": ""Air_Hokkaido"", ""person2Id"": ""35184372093999""}",[],0.003555
bi20a,125,"{""company"": ""TAESA"", ""person2Id"": ""8796093030357""}",[],0.003285
bi20a,126,"{""company"": ""Aero_Lanka"", ""person2Id"": ""10995116285979""}",[],0.003422
bi20a,127,"{""company"": ""Fuji_Dream_Airlines"", ""person2Id"": ""10995116288080""}",[],0.003644
bi20a,128,"{""company"": ""T'way_Airlines"", ""person2Id"": ""15393162798696""}",[],0.003696
bi20a,129,"{""company"": ""Kam_Air"", ""person2Id"": ""2199023264575""}",[],0.003510
bi20a,130,"{""company"": ""Nationwide_Airlines_(Zambia)"", ""person2Id"": ""6597069770438""}",[],0.003288
bi20a,131,"{""company"": ""Nova_Air"", ""person2Id"": ""6597069776268""}",[],0.003286
bi20a,132,"{""company"": ""Avioquintana"", ""person2Id"": ""21990232561512""}",[],0.003501
bi20a,133,"{""company"": ""Aero_Lanka"", ""person2Id"": ""6597069767592""}",[],0.003366
bi20a,134,"{""company"": ""Tandem_Aero"", ""person2Id"": ""6597069767592""}",[],0.003279
bi20a,135,"{""company"": ""Balkh_Airlines"", ""person2Id"": ""6597069774644""}",[],0.003330
bi20a,136,"{""company"": ""Fuji_Dream_Airlines"", ""person2Id"": ""32985348842606""}",[],0.003647
bi20a,137,"{""company"": ""Nova_Air"", ""person2Id"": ""28587302326802""}",[],0.003215
bi20a,138,"{""company"": ""Laoag_International_Airlines"", ""person2Id"": ""10995116286302""}",[],0.003897
bi20a,139,"{""company"": ""Air_Next"", ""person2Id"": ""21990232558994""}",[],0.003225
bi20a,140,"{""company"": ""Wizz_Air"", ""person2Id"": ""26388279068167""}",[],0.003722
bi20a,141,"{""company"": ""ALMA_de_México"", ""person2Id"": ""26388279068167""}",[],0.003269
bi20a,142,"{""company"": ""T'way_Airlines"", ""person2Id"": ""10995116288080""}",[],0.003493
bi20a,143,"{""company"": ""Hokkaido_International_Airlines"", ""person2Id"": ""21990232558994""}",[],0.003657
bi20a,144,"{""company"": ""Budapest_Aircraft_Service"", ""person2Id"": ""10995116288256""}",[],0.003663
bi20a,145,"{""company"": ""TAESA"", ""person2Id"": ""4398046512698""}",[],0.003510
bi20a,146,"{""company"": ""SriLankan_Airlines"", ""person2Id"": ""32985348842606""}",[],0.003747
bi20a,147,"{""company"": ""Tassili_Airlines"", ""person2Id"": ""8796093030357""}",[],0.003350
bi20a,148,"{""company"": ""Wizz_Air"", ""person2Id"": ""3507""}",[],0.003791
bi20a,149,"{""company"": ""Deccan_Lanka"", ""person2Id"": ""10995116288256""}",[],0.003584
bi20a,150,"{""company"": ""AeroUnion"", ""person2Id"": ""30786325582521""}",[],0.003279
bi20a,151,"{""company"": ""FlyMex"", ""person2Id"": ""21990232564654""}",[],0.003269
bi20a,152,"{""company"": ""SBA_Airlines"", ""person2Id"": ""4398046515696""}",[],0.003604
bi20a,153,"{""company"": ""SBA_Airlines"", ""person2Id"": ""2199023264575""}",[],0.003536
bi20a,154,"{""company"": ""National_Airways_Cameroon"", ""person2Id"": ""4398046517061""}",[],0.003249
bi20a,155,"{""company"": ""National_Airways_Cameroon"", ""person2Id"": ""4398046514714""}",[],0.003276
bi20a,156,"{""company"": ""Air_Leasing_Cameroon"", ""person2Id"": ""21990232561641""}",[],0.003361
bi20a,157,"{""company"": ""Airphil_Express"", ""person2Id"": ""28587302326802""}",[],0.003527
bi20a,158,"{""company"": ""Lion_Air"", ""person2Id"": ""10995116284483""}",[],0.003407
bi20a,159,"{""company"": ""ALMA_de_México"", ""person2Id"": ""10995116285979""}",[],0.003216
bi20a,160,"{""company"": ""TransGlobal_Airways"", ""person2Id"": ""17592186050849""}",[],0.003616
bi20a,161,"{""company"": ""Budapest_Aircraft_Service"", ""person2Id"": ""15393162793326""}",[],59.731166
bi20a,162,"{""company"": ""Avioquintana"", ""person2Id"": ""2199023262112""}",[],0.004570
bi20a,163,"{""company"": ""Antinea_Airlines"", ""person2Id"": ""6597069767592""}",[],0.004288
bi20a,164,"{""company"": ""T'way_Airlines"", ""person2Id"": ""10995116286881""}",[],0.003448
bi20a,165,"{""company"": ""Sevenair"", ""person2Id"": ""8796093030357""}",[],0.003352
bi20a,166,"{""company"": ""Deccan_Lanka"", ""person2Id"": ""17592186046132""}",[],0.003728
bi20a,167,"{""company"": ""Tunisair"", ""person2Id"": ""15393162798696""}",[],0.003624
bi20a,168,"{""company"": ""AeroUnion"", ""person2Id"": ""32985348842606""}",[],0.003372
bi20a,169,"{""company"": ""Air_Next"", ""person2Id"": ""2199023262112""}",[],0.003207
bi20a,170,"{""company"": ""Mexicana_de_Aviación"", ""person2Id"": ""2199023255672""}",[],0.003467
bi20a,171,"{""company"": ""Malév_Hungarian_Airlines"", ""person2Id"": ""2199023264575""}",[],0.003537
bi20a,172,"{""company"": ""AeroUnion"", ""person2Id"": ""10995116284483""}",[],0.003494
bi20a,173,"{""company"": ""Sevenair"", ""person2Id"": ""8796093029733""}",[],0.003292
bi20a,174,"{""company"": ""SriLankan_Airlines"", ""person2Id"": ""6597069776268""}",[],0.003602
bi20a,175,"{""company"": ""Airphil_Express"", ""person2Id"": ""10995116288256""}",[],0.004027
bi20a,176,"{""company"": ""Wizz_Air"", ""person2Id"": ""10995116284483""}",[],0.003807
bi20a,177,"{""company"": ""AeroUnion"", ""person2Id"": ""6597069774644""}",[],0.003275
bi20a,178,"{""company"": ""Tair_Airways"", ""person2Id"": ""6597069767592""}",[],0.003760
bi20a,179,"{""company"": ""TAESA"", ""person2Id"": ""21990232561641""}",[],0.003139
bi20a,180,"{""company"": ""Zambian_Airways"", ""person2Id"": ""35184372093999""}",[],0.003582
bi20a,181,"{""company"": ""TransGlobal_Airways"", ""person2Id"": ""17592186046132""}",[],0.003648
bi20a,182,"{""company"": ""Central_Connect_Airlines"", ""person2Id"": ""2199023259331""}",[],0.003508
bi20a,183,"{""company"": ""Air_Hokkaido"", ""person2Id"": ""4398046515696""}",[],0.003465
bi20a,184,"{""company"": ""Cebu_Pacific"", ""person2Id"": ""2199023265050""}",[],0.003779
bi20a,185,"{""company"": ""Pacific_East_Asia_Cargo_Airlines"", ""person2Id"": ""6597069767592""}",[],0.003901
bi20a,186,"{""company"": ""Air_Central"", ""person2Id"": ""15393162796579""}",[],0.003975
bi20a,187,"{""company"": ""Zambian_Airways"", ""person2Id"": ""21990232561512""}",[],0.003354
bi20a,188,"{""company"": ""Aeropostal_Cargo_de_México"", ""person2Id"": ""6597069774644""}",[],0.003429
bi20a,189,"{""company"": ""Cebu_Pacific"", ""person2Id"": ""17592186049061""}",[],0.003704
bi20a,190,"{""company"": ""Nova_Air"", ""person2Id"": ""30786325582521""}",[],0.003723
bi20a,191,"{""company"": ""Lion_Air"", ""person2Id"": ""8796093030357""}",[],0.003703
bi20a,192,"{""company"": ""ALMA_de_México"", ""person2Id"": ""3507""}",[],0.003717
bi20a,193,"{""company"": ""T'way_Airlines"", ""person2Id"": ""3507""}",[],0.003598
bi20a,194,"{""company"": ""Nova_Air"", ""person2Id"": ""10995116285979""}",[],0.003837
bi20a,195,"{""company"": ""Lion_Air"", ""person2Id"": ""17592186050849""}",[],0.003844
bi20a,196,"{""company"": ""National_Airways_Cameroon"", ""person2Id"": ""10995116282007""}",[],0.005507
bi20a,197,"{""company"": ""ALMA_de_México"", ""person2Id"": ""30786325583226""}",[],0.003771
bi20a,198,"{""company"": ""Tair_Airways"", ""person2Id"": ""3507""}",[],0.004337
bi20a,199,"{""company"": ""Pacific_East_Asia_Cargo_Airlines"", ""person2Id"": ""2199023264575""}",[],0.004417
bi20a,200,"{""company"": ""SBA_Airlines"", ""person2Id"": ""10995116284386""}",[],0.004707
bi20a,201,"{""company"": ""ALMA_de_México"", ""person2Id"": ""10995116286881""}",[],0.004063
bi20a,202,"{""company"": ""Bakhtar_Afghan_Airlines"", ""person2Id"": ""21990232561512""}",[],0.004110
bi20a,203,"{""company"": ""ALMA_de_México"", ""person2Id"": ""21990232558994""}",[],0.004288
bi20a,204,"{""company"": ""Mexicana_de_Aviación"", ""person2Id"": ""4398046517061""}",[],0.004575
bi20a,205,"{""company"": ""Avioquintana"", ""person2Id"": ""28587302326802""}",[],0.004634
bi20a,206,"{""company"": ""Nova_Air"", ""person2Id"": ""21990232558994""}",[],0.004018
bi20a,207,"{""company"": ""Malév_Hungarian_Airlines"", ""person2Id"": ""4398046517061""}",[],0.004262
bi20a,208,"{""company"": ""Hokkaido_International_Airlines"", ""person2Id"": ""15393162798696""}",[],0.004056
bi20a,209,"{""company"": ""Aero_Lanka"", ""person2Id"": ""28587302324369""}",[],0.003956
bi20a,210,"{""company"": ""Airphil_Express"", ""person2Id"": ""17592186050849""}",[],0.004469
bi20a,211,"{""company"": ""Central_Connect_Airlines"", ""person2Id"": ""17592186046132""}",[],0.004488
bi20a,212,"{""company"": ""Japan_Air_Commuter"", ""person2Id"": ""21990232561512""}",[],0.003863
bi20a,213,"{""company"": ""Deccan_Lanka"", ""person2Id"": ""21990232561641""}",[],0.004549
bi20a,214,"{""company"": ""Avioquintana"", ""person2Id"": ""2199023264575""}",[],0.003926
bi20a,215,"{""company"": ""Deccan_Lanka"", ""person2Id"": ""10995116286302""}",[],0.004128
bi20a,216,"{""company"": ""Hokkaido_International_Airlines"", ""person2Id"": ""17592186049061""}",[],0.003685
bi20a,217,"{""company"": ""Tunisair"", ""person2Id"": ""4398046520135""}",[],0.003821
bi20a,218,"{""company"": ""Nobil_Air"", ""person2Id"": ""2199023259331""}",[],0.003203
bi20a,219,"{""company"": ""New_Central_Airlines"", ""person2Id"": ""30786325583226""}",[],0.003686
bi20a,220,"{""company"": ""Tanzania_Government_Flight_Agency"", ""person2Id"": ""15393162797982""}",[],0.003237
bi20a,221,"{""company"": ""Pacific_East_Asia_Cargo_Airlines"", ""person2Id"": ""10995116286881""}",[],0.003601
bi20a,222,"{""company"": ""Air_Hokkaido"", ""person2Id"": ""2199023262112""}",[],0.004033
bi20a,223,"{""company"": ""Pacific_East_Asia_Cargo_Airlines"", ""person2Id"": ""15393162790150""}",[],0.003581
bi20a,224,"{""company"": ""Wizz_Air"", ""person2Id"": ""15393162796579""}",[],0.003501
bi20a,225,"{""company"": ""Avioquintana"", ""person2Id"": ""6597069770438""}",[],0.003387
bi20a,226,"{""company"": ""ALMA_de_México"", ""person2Id"": ""32985348842606""}",[],0.003206
bi20a,227,"{""company"": ""Hokkaido_International_Airlines"", ""person2Id"": ""4398046515696""}",[],0.003344
bi20a,228,"{""company"": ""Air_Leasing_Cameroon"", ""person2Id"": ""2199023262112""}",[],0.003376
bi20a,229,"{""company"": ""Aero_Lanka"", ""person2Id"": ""4398046514714""}",[],0.003341
bi20a,230,"{""company"": ""Aero_Lanka"", ""person2Id"": ""17592186049061""}",[],0.003327
bi20a,231,"{""company"": ""Wizz_Air"", ""person2Id"": ""30786325582521""}",[],0.003589
bi20a,232,"{""company"": ""Nobil_Air"", ""person2Id"": ""21990232561641""}",[],0.003579
bi20a,233,"{""company"": ""Tanzania_Government_Flight_Agency"", ""person2Id"": ""2199023259074""}",[],0.003944
bi20a,234,"{""company"": ""Air_Central"", ""person2Id"": ""10995116284386""}",[],0.004141
bi20a,235,"{""company"": ""Mexicana_de_Aviación"", ""person2Id"": ""26388279068167""}",[],0.003982
bi20a,236,"{""company"": ""Laoag_International_Airlines"", ""person2Id"": ""15393162793326""}",[],59.715534
bi20a,237,"{""company"": ""Pacific_East_Asia_Cargo_Airlines"", ""person2Id"": ""10995116288256""}",[],0.030272
bi20a,238,"{""company"": ""Tassili_Airlines"", ""person2Id"": ""15393162798696""}",[],0.003487
bi20a,239,"{""company"": ""Fuji_Dream_Airlines"", ""person2Id"": ""30786325583226""}",[],0.003670
bi20a,240,"{""company"": ""Pamir_Airways"", ""person2Id"": ""10995116288080""}",[],0.003394
bi20a,241,"{""company"": ""Coastal_Aviation"", ""person2Id"": ""4398046514714""}",[],0.003567
bi20a,242,"{""company"": ""PAL_Express"", ""person2Id"": ""15393162797982""}",[],0.003445
bi20a,243,"{""company"": ""SriLankan_Airlines"", ""person2Id"": ""6597069773776""}",[],0.003477
bi20a,244,"{""company"": ""Air_Leasing_Cameroon"", ""person2Id"": ""30786325582521""}",[],0.003368
bi20a,245,"{""company"": ""National_Airways_Cameroon"", ""person2Id"": ""2199023262112""}",[],0.003173
bi20a,246,"{""company"": ""Antinea_Airlines"", ""person2Id"": ""6597069773776""}",[],0.003534
bi20a,247,"{""company"": ""National_Airways_Cameroon"", ""person2Id"": ""6597069776268""}",[],0.003187
bi20a,248,"{""company"": ""Pamir_Airways"", ""person2Id"": ""26388279072250""}",[],0.003225
bi20a,249,"{""company"": ""Air_Next"", ""person2Id"": ""10995116288256""}",[],0.003284
bi20a,250,"{""company"": ""Japan_Air_Commuter"", ""person2Id"": ""15393162798696""}",[],0.003264
bi20a,251,"{""company"": ""PAL_Express"", ""person2Id"": ""2199023259074""}",[],0.003681
bi20a,252,"{""company"": ""Avolar"", ""person2Id"": ""10995116282007""}",[],0.003732
bi20a,253,"{""company"": ""Airphil_Express"", ""person2Id"": ""30786325583226""}",[],0.003587
bi20a,254,"{""company"": ""Aéreo_Servicio_Guerrero"", ""person2Id"": ""2199023259331""}",[],0.003511
bi20a,255,"{""company"": ""Airphil_Express"", ""person2Id"": ""10995116282007""}",[],0.003428
bi20a,256,"{""company"": ""Laoag_International_Airlines"", ""person2Id"": ""6597069770438""}",[],0.003710
bi20a,257,"{""company"": ""Tunisair"", ""person2Id"": ""2199023255672""}",[],0.003726
bi20a,258,"{""company"": ""Tair_Airways"", ""person2Id"": ""28587302326802""}",[],0.003542
bi20a,259,"{""company"": ""Laoag_International_Airlines"", ""person2Id"": ""10995116285979""}",[],0.003874
bi20a,260,"{""company"": ""Fuji_Dream_Airlines"", ""person2Id"": ""6597069776268""}",[],0.003561
bi20a,261,"{""company"": ""Tunisair"", ""person2Id"": ""30786325582521""}",[],0.003593
bi20a,262,"{""company"": ""Tair_Airways"", ""person2Id"": ""10995116286881""}",[],0.003540
bi20a,263,"{""company"": ""Balkh_Airlines"", ""person2Id"": ""6597069767592""}",[],0.003444
bi20a,264,"{""company"": ""Central_Connect_Airlines"", ""person2Id"": ""21990232561641""}",[],0.003316
bi20a,265,"{""company"": ""Hokkaido_International_Airlines"", ""person2Id"": ""15393162796579""}",[],0.003464
bi20a,266,"{""company"": ""Pacific_East_Asia_Cargo_Airlines"", ""person2Id"": ""17592186050849""}",[],0.003525
bi20a,267,"{""company"": ""TAESA"", ""person2Id"": ""6597069770438""}",[],0.003205
bi20a,268,"{""company"": ""Lion_Air"", ""person2Id"": ""8237""}",[],0.003863
bi20a,269,"{""company"": ""Air_Next"", ""person2Id"": ""8237""}",[],0.003190
bi20a,270,"{""company"": ""Nobil_Air"", ""person2Id"": ""2199023255672""}",[],0.003498
bi20a,271,"{""company"": ""Bakhtar_Afghan_Airlines"", ""person2Id"": ""26388279068167""}",[],0.004045
bi20a,272,"{""company"": ""Tunisair"", ""person2Id"": ""10995116282007""}",[],0.005502
bi20a,273,"{""company"": ""Zambian_Airways"", ""person2Id"": ""2199023259074""}",[],0.003491
