query,parameter_index,parameters,results,time_seconds
bi19a,26,"{""city1Id"": ""964"", ""city2Id"": ""1232""}","[{""person1.id"": 15393162796038, ""person2.id"": 6597069774840, ""totalWeight"": 37.0}]",0.331584
bi19a,27,"{""city1Id"": ""738"", ""city2Id"": ""1284""}","[{""person1.id"": 7100, ""person2.id"": 35184372094310, ""totalWeight"": 73.0}]",0.222757
bi19a,28,"{""city1Id"": ""581"", ""city2Id"": ""807""}","[{""person1.id"": 2199023265513, ""person2.id"": 26388279074456, ""totalWeight"": 74.0}, {""person1.id"": 26388279070966, ""person2.id"": 26388279074456, ""totalWeight"": 74.0}]",0.466238
bi19a,29,"{""city1Id"": ""1158"", ""city2Id"": ""1436""}","[{""person1.id"": 17592186047743, ""person2.id"": 8796093030065, ""totalWeight"": 39.0}]",0.243389
bi19a,30,"{""city1Id"": ""281"", ""city2Id"": ""1326""}","[{""person1.id"": 6597069771394, ""person2.id"": 6597069769047, ""totalWeight"": 38.0}]",0.490931
bi19a,31,"{""city1Id"": ""1054"", ""city2Id"": ""1258""}","[{""person1.id"": 13194139542677, ""person2.id"": 8796093023939, ""totalWeight"": 38.0}]",0.150682
bi19a,32,"{""city1Id"": ""1040"", ""city2Id"": ""1177""}","[{""person1.id"": 17592186052275, ""person2.id"": 13194139536335, ""totalWeight"": 37.0}]",0.547484
bi19a,33,"{""city1Id"": ""284"", ""city2Id"": ""467""}","[{""person1.id"": 32985348838678, ""person2.id"": 2199023260477, ""totalWeight"": 72.0}]",0.339523
bi19a,34,"{""city1Id"": ""615"", ""city2Id"": ""775""}","[{""person1.id"": 19791209304575, ""person2.id"": 4398046517425, ""totalWeight"": 72.0}, {""person1.id"": 19791209304575, ""person2.id"": 19791209302599, ""totalWeight"": 72.0}]",0.403130
bi19a,35,"{""city1Id"": ""382"", ""city2Id"": ""627""}","[{""person1.id"": 30786325580804, ""person2.id"": 26388279073287, ""totalWeight"": 39.0}]",0.097028
bi19a,36,"{""city1Id"": ""621"", ""city2Id"": ""1309""}","[{""person1.id"": 24189255816556, ""person2.id"": 19791209301039, ""totalWeight"": 37.0}]",0.269127
bi19a,37,"{""city1Id"": ""796"", ""city2Id"": ""1339""}","[{""person1.id"": 2199023256154, ""person2.id"": 28587302331993, ""totalWeight"": 38.0}]",0.582109
bi19a,38,"{""city1Id"": ""305"", ""city2Id"": ""650""}","[{""person1.id"": 8796093031316, ""person2.id"": 6597069770739, ""totalWeight"": 36.0}]",0.326365
bi19a,39,"{""city1Id"": ""458"", ""city2Id"": ""989""}","[{""person1.id"": 8796093024829, ""person2.id"": 28587302327441, ""totalWeight"": 38.0}]",0.222955
bi19a,40,"{""city1Id"": ""971"", ""city2Id"": ""1445""}","[{""person1.id"": 13194139539364, ""person2.id"": 3809, ""totalWeight"": 37.0}]",0.312303
bi19a,41,"{""city1Id"": ""1256"", ""city2Id"": ""1325""}","[{""person1.id"": 32985348840222, ""person2.id"": 17592186045367, ""totalWeight"": 38.0}, {""person1.id"": 32985348840222, ""person2.id"": 26388279068759, ""totalWeight"": 38.0}]",0.206787
bi19a,42,"{""city1Id"": ""1328"", ""city2Id"": ""1350""}","[{""person1.id"": 8796093024269, ""person2.id"": 28587302327210, ""totalWeight"": 38.0}]",0.559931
bi19a,43,"{""city1Id"": ""612"", ""city2Id"": ""856""}","[{""person1.id"": 13194139536877, ""person2.id"": 28587302324370, ""totalWeight"": 72.0}]",43.859067
bi19a,44,"{""city1Id"": ""565"", ""city2Id"": ""911""}","[{""person1.id"": 2199023260936, ""person2.id"": 30786325585990, ""totalWeight"": 37.0}]",0.058453
bi19a,45,"{""city1Id"": ""211"", ""city2Id"": ""1101""}","[{""person1.id"": 19791209301614, ""person2.id"": 6597069775288, ""totalWeight"": 72.0}]",0.537210
bi19a,46,"{""city1Id"": ""1080"", ""city2Id"": ""1403""}","[{""person1.id"": 8796093026214, ""person2.id"": 6597069777160, ""totalWeight"": 73.0}]",0.146202
bi19a,47,"{""city1Id"": ""710"", ""city2Id"": ""1040""}","[{""person1.id"": 5851, ""person2.id"": 4398046519227, ""totalWeight"": 71.0}, {""person1.id"": 5851, ""person2.id"": 15393162793282, ""totalWeight"": 71.0}]",0.730226
bi19a,48,"{""city1Id"": ""829"", ""city2Id"": ""1051""}","[{""person1.id"": 28587302322705, ""person2.id"": 17592186048763, ""totalWeight"": 37.0}]",0.147779
bi19a,49,"{""city1Id"": ""737"", ""city2Id"": ""951""}","[{""person1.id"": 10995116285514, ""person2.id"": 2445, ""totalWeight"": 36.0}]",0.251757
bi19a,50,"{""city1Id"": ""355"", ""city2Id"": ""533""}","[{""person1.id"": 7645, ""person2.id"": 8071, ""totalWeight"": 73.0}, {""person1.id"": 7645, ""person2.id"": 8919, ""totalWeight"": 73.0}, {""person1.id"": 8796093029659, ""person2.id"": 8071, ""totalWeight"": 73.0}]",0.200106
bi19a,51,"{""city1Id"": ""616"", ""city2Id"": ""1309""}","[{""person1.id"": 8796093024714, ""person2.id"": 8796093026181, ""totalWeight"": 73.0}, {""person1.id"": 8796093024714, ""person2.id"": 15393162794037, ""totalWeight"": 73.0}, {""person1.id"": 8796093024714, ""person2.id"": 28587302330660, ""totalWeight"": 73.0}, {""person1.id"": 35184372098555, ""person2.id"": 6597069775546, ""totalWeight"": 73.0}]",0.136715
bi19a,52,"{""city1Id"": ""1248"", ""city2Id"": ""1261""}","[{""person1.id"": 15393162789183, ""person2.id"": 10995116284554, ""totalWeight"": 38.0}]",0.226279
bi19a,53,"{""city1Id"": ""283"", ""city2Id"": ""1374""}","[{""person1.id"": 17592186051781, ""person2.id"": 21990232556475, ""totalWeight"": 38.0}]",0.488572
bi19a,54,"{""city1Id"": ""1331"", ""city2Id"": ""1439""}","[{""person1.id"": 30786325579133, ""person2.id"": 35184372089442, ""totalWeight"": 39.0}]",0.341256
bi19a,55,"{""city1Id"": ""1352"", ""city2Id"": ""1399""}","[{""person1.id"": 8796093026165, ""person2.id"": 28587302330608, ""totalWeight"": 37.0}]",0.383076
bi19a,56,"{""city1Id"": ""1258"", ""city2Id"": ""1269""}","[{""person1.id"": 8796093023939, ""person2.id"": 2174, ""totalWeight"": 38.0}]",0.275990
bi19a,57,"{""city1Id"": ""535"", ""city2Id"": ""710""}","[{""person1.id"": 4398046511338, ""person2.id"": 17592186048311, ""totalWeight"": 72.0}]",0.274336
bi19a,58,"{""city1Id"": ""1189"", ""city2Id"": ""1376""}","[{""person1.id"": 10995116284495, ""person2.id"": 2199023257396, ""totalWeight"": 72.0}]",0.266940
bi19a,59,"{""city1Id"": ""918"", ""city2Id"": ""1386""}","[{""person1.id"": 30786325583011, ""person2.id"": 26388279074596, ""totalWeight"": 39.0}]",0.356656
bi19a,60,"{""city1Id"": ""424"", ""city2Id"": ""1033""}","[{""person1.id"": 8796093024263, ""person2.id"": 6597069767404, ""totalWeight"": 37.0}]",0.273243
bi19a,61,"{""city1Id"": ""560"", ""city2Id"": ""925""}","[{""person1.id"": 15393162795926, ""person2.id"": 15393162793696, ""totalWeight"": 36.0}]",0.255275
bi19a,62,"{""city1Id"": ""708"", ""city2Id"": ""1297""}","[{""person1.id"": 21990232556800, ""person2.id"": 4398046513747, ""totalWeight"": 37.0}]",0.796189
bi19a,63,"{""city1Id"": ""310"", ""city2Id"": ""1026""}","[{""person1.id"": 32985348840851, ""person2.id"": 19791209301811, ""totalWeight"": 38.0}]",0.392834
bi19a,64,"{""city1Id"": ""228"", ""city2Id"": ""965""}","[{""person1.id"": 19791209302150, ""person2.id"": 28587302326226, ""totalWeight"": 71.0}]",0.545408
bi19a,65,"{""city1Id"": ""156"", ""city2Id"": ""1356""}","[{""person1.id"": 24189255818939, ""person2.id"": 17592186046669, ""totalWeight"": 38.0}]",0.160985
bi19a,66,"{""city1Id"": ""1246"", ""city2Id"": ""1367""}","[{""person1.id"": 4398046514298, ""person2.id"": 2199023258367, ""totalWeight"": 74.0}, {""person1.id"": 4398046514298, ""person2.id"": 4398046514898, ""totalWeight"": 74.0}, {""person1.id"": 4398046514298, ""person2.id"": 26388279070488, ""totalWeight"": 74.0}]",0.152334
bi19a,67,"{""city1Id"": ""608"", ""city2Id"": ""1226""}","[{""person1.id"": 6597069774672, ""person2.id"": 26388279073672, ""totalWeight"": 38.0}]",0.309939
bi19a,68,"{""city1Id"": ""126"", ""city2Id"": ""529""}","[{""person1.id"": 19791209303398, ""person2.id"": 21990232557572, ""totalWeight"": 39.0}]",0.447263
bi19a,69,"{""city1Id"": ""549"", ""city2Id"": ""708""}","[{""person1.id"": 4398046521593, ""person2.id"": 15393162792097, ""totalWeight"": 37.0}]",0.550966
bi19a,70,"{""city1Id"": ""1039"", ""city2Id"": ""1411""}","[{""person1.id"": 17592186045106, ""person2.id"": 182, ""totalWeight"": 39.0}]",0.192921
bi19a,71,"{""city1Id"": ""966"", ""city2Id"": ""1163""}","[{""person1.id"": 19791209300010, ""person2.id"": 6597069770021, ""totalWeight"": 37.0}]",0.200059
bi19a,72,"{""city1Id"": ""397"", ""city2Id"": ""1038""}","[{""person1.id"": 6597069771706, ""person2.id"": 21990232559881, ""totalWeight"": 38.0}]",0.273749
bi19a,73,"{""city1Id"": ""572"", ""city2Id"": ""1318""}","[{""person1.id"": 19791209301504, ""person2.id"": 19791209304705, ""totalWeight"": 38.0}, {""person1.id"": 26388279073679, ""person2.id"": 8796093023875, ""totalWeight"": 38.0}, {""person1.id"": 28587302327704, ""person2.id"": 19791209304705, ""totalWeight"": 38.0}]",0.228771
bi19a,74,"{""city1Id"": ""804"", ""city2Id"": ""882""}","[{""person1.id"": 19791209306158, ""person2.id"": 2199023264171, ""totalWeight"": 37.0}, {""person1.id"": 19791209306158, ""person2.id"": 15393162793982, ""totalWeight"": 37.0}]",0.405965
bi19a,75,"{""city1Id"": ""117"", ""city2Id"": ""1177""}","[{""person1.id"": 10995116288013, ""person2.id"": 13194139536335, ""totalWeight"": 36.0}]",0.673606
bi19a,76,"{""city1Id"": ""665"", ""city2Id"": ""900""}","[{""person1.id"": 2199023261269, ""person2.id"": 21990232565039, ""totalWeight"": 37.0}]",0.437903
bi19a,77,"{""city1Id"": ""853"", ""city2Id"": ""1113""}","[{""person1.id"": 21990232559401, ""person2.id"": 6597069771537, ""totalWeight"": 37.0}]",0.292404
bi19a,78,"{""city1Id"": ""156"", ""city2Id"": ""560""}","[{""person1.id"": 17592186046312, ""person2.id"": 15393162795926, ""totalWeight"": 38.0}]",0.165948
bi19a,79,"{""city1Id"": ""554"", ""city2Id"": ""1130""}","[{""person1.id"": 28587302322180, ""person2.id"": 6597069769249, ""totalWeight"": 37.0}]",0.411389
bi19a,80,"{""city1Id"": ""714"", ""city2Id"": ""824""}","[{""person1.id"": 15393162788994, ""person2.id"": 30786325578695, ""totalWeight"": 39.0}]",0.247635
bi19a,81,"{""city1Id"": ""333"", ""city2Id"": ""1038""}","[{""person1.id"": 4398046518396, ""person2.id"": 21990232559881, ""totalWeight"": 73.0}, {""person1.id"": 8796093027127, ""person2.id"": 13194139539888, ""totalWeight"": 73.0}, {""person1.id"": 8796093027127, ""person2.id"": 17592186049799, ""totalWeight"": 73.0}]",0.238311
bi19a,82,"{""city1Id"": ""376"", ""city2Id"": ""1109""}","[{""person1.id"": 6597069768174, ""person2.id"": 2199023257206, ""totalWeight"": 38.0}]",0.611522
bi19a,83,"{""city1Id"": ""1213"", ""city2Id"": ""1440""}","[{""person1.id"": 15393162798680, ""person2.id"": 35184372089418, ""totalWeight"": 38.0}]",0.349544
bi19a,84,"{""city1Id"": ""124"", ""city2Id"": ""440""}","[{""person1.id"": 4398046512397, ""person2.id"": 2199023260815, ""totalWeight"": 38.0}]",0.279621
bi19a,85,"{""city1Id"": ""162"", ""city2Id"": ""503""}","[{""person1.id"": 8796093031540, ""person2.id"": 8796093026865, ""totalWeight"": 36.0}]",0.222365
bi19a,86,"{""city1Id"": ""528"", ""city2Id"": ""602""}","[{""person1.id"": 13194139541560, ""person2.id"": 35184372095846, ""totalWeight"": 39.0}, {""person1.id"": 26388279073603, ""person2.id"": 35184372095846, ""totalWeight"": 39.0}]",0.136201
bi19a,87,"{""city1Id"": ""765"", ""city2Id"": ""1429""}","[{""person1.id"": 1933, ""person2.id"": 7954, ""totalWeight"": 73.0}, {""person1.id"": 1933, ""person2.id"": 24189255817411, ""totalWeight"": 73.0}]",0.727446
bi19a,88,"{""city1Id"": ""1067"", ""city2Id"": ""1360""}","[{""person1.id"": 10995116281686, ""person2.id"": 4398046516981, ""totalWeight"": 74.0}, {""person1.id"": 15393162797006, ""person2.id"": 19791209300277, ""totalWeight"": 74.0}]",0.648230
bi19a,89,"{""city1Id"": ""1280"", ""city2Id"": ""1421""}","[{""person1.id"": 4398046519243, ""person2.id"": 6597069770764, ""totalWeight"": 38.0}]",0.276641
bi19a,90,"{""city1Id"": ""953"", ""city2Id"": ""1044""}","[{""person1.id"": 19791209304951, ""person2.id"": 6597069770843, ""totalWeight"": 38.0}]",0.292616
bi19a,91,"{""city1Id"": ""1122"", ""city2Id"": ""1130""}","[{""person1.id"": 21990232559659, ""person2.id"": 17592186050685, ""totalWeight"": 37.0}]",0.421543
bi19a,92,"{""city1Id"": ""966"", ""city2Id"": ""1411""}","[{""person1.id"": 19791209307253, ""person2.id"": 182, ""totalWeight"": 38.0}]",0.141488
bi19a,93,"{""city1Id"": ""173"", ""city2Id"": ""399""}","[{""person1.id"": 32985348837247, ""person2.id"": 4398046521529, ""totalWeight"": 38.0}]",0.617058
bi19a,94,"{""city1Id"": ""915"", ""city2Id"": ""1031""}","[{""person1.id"": 17592186047853, ""person2.id"": 32985348837903, ""totalWeight"": 39.0}]",0.280461
bi19a,95,"{""city1Id"": ""436"", ""city2Id"": ""793""}","[{""person1.id"": 10995116278557, ""person2.id"": 17592186046515, ""totalWeight"": 38.0}]",0.396433
bi19a,96,"{""city1Id"": ""135"", ""city2Id"": ""632""}","[{""person1.id"": 8796093032553, ""person2.id"": 13194139539233, ""totalWeight"": 39.0}]",0.413333
bi19a,97,"{""city1Id"": ""598"", ""city2Id"": ""808""}","[{""person1.id"": 17592186045301, ""person2.id"": 15393162791403, ""totalWeight"": 38.0}]",0.141186
bi19a,98,"{""city1Id"": ""493"", ""city2Id"": ""1391""}","[{""person1.id"": 2199023260862, ""person2.id"": 24189255819865, ""totalWeight"": 72.0}]",0.214146
bi19a,99,"{""city1Id"": ""918"", ""city2Id"": ""959""}","[{""person1.id"": 30786325583011, ""person2.id"": 21990232555982, ""totalWeight"": 39.0}]",0.517278
bi19a,100,"{""city1Id"": ""797"", ""city2Id"": ""1418""}","[{""person1.id"": 35184372096380, ""person2.id"": 19791209305252, ""totalWeight"": 39.0}]",0.519341
bi19a,101,"{""city1Id"": ""523"", ""city2Id"": ""1206""}","[{""person1.id"": 10995116281078, ""person2.id"": 19791209304058, ""totalWeight"": 37.0}, {""person1.id"": 32985348836820, ""person2.id"": 19791209304058, ""totalWeight"": 37.0}]",0.348498
bi19a,102,"{""city1Id"": ""243"", ""city2Id"": ""903""}","[{""person1.id"": 13194139541181, ""person2.id"": 2199023256703, ""totalWeight"": 72.0}, {""person1.id"": 26388279074760, ""person2.id"": 15393162799300, ""totalWeight"": 72.0}]",0.150088
bi19a,103,"{""city1Id"": ""561"", ""city2Id"": ""786""}","[{""person1.id"": 10995116284575, ""person2.id"": 6597069774064, ""totalWeight"": 36.0}]",0.189237
bi19a,104,"{""city1Id"": ""391"", ""city2Id"": ""1076""}","[{""person1.id"": 4398046512214, ""person2.id"": 8796093024152, ""totalWeight"": 72.0}, {""person1.id"": 4398046512214, ""person2.id"": 24189255818493, ""totalWeight"": 72.0}]",0.232780
bi19a,105,"{""city1Id"": ""974"", ""city2Id"": ""1269""}","[{""person1.id"": 24189255818790, ""person2.id"": 2174, ""totalWeight"": 73.0}]",0.242328
bi19a,106,"{""city1Id"": ""780"", ""city2Id"": ""833""}","[{""person1.id"": 28587302322334, ""person2.id"": 13194139542903, ""totalWeight"": 38.0}]",0.488400
bi19a,107,"{""city1Id"": ""1105"", ""city2Id"": ""1194""}","[{""person1.id"": 4398046515653, ""person2.id"": 17592186044862, ""totalWeight"": 39.0}]",0.282877
bi19a,108,"{""city1Id"": ""603"", ""city2Id"": ""1289""}","[{""person1.id"": 19791209305198, ""person2.id"": 32985348836499, ""totalWeight"": 38.0}]",0.517970
bi19a,109,"{""city1Id"": ""425"", ""city2Id"": ""916""}","[{""person1.id"": 2199023256574, ""person2.id"": 35184372096829, ""totalWeight"": 38.0}]",0.640770
bi19a,110,"{""city1Id"": ""565"", ""city2Id"": ""1285""}","[{""person1.id"": 19791209302448, ""person2.id"": 8796093028868, ""totalWeight"": 37.0}]",0.204669
bi19a,111,"{""city1Id"": ""188"", ""city2Id"": ""550""}","[{""person1.id"": 17592186051723, ""person2.id"": 13194139534037, ""totalWeight"": 37.0}]",0.240785
bi19a,112,"{""city1Id"": ""758"", ""city2Id"": ""1290""}","[{""person1.id"": 13194139537174, ""person2.id"": 17592186049413, ""totalWeight"": 39.0}]",0.166503
bi19a,113,"{""city1Id"": ""390"", ""city2Id"": ""1308""}","[{""person1.id"": 13194139537359, ""person2.id"": 2199023264850, ""totalWeight"": 37.0}]",0.525233
bi19a,114,"{""city1Id"": ""342"", ""city2Id"": ""1285""}","[{""person1.id"": 4398046513036, ""person2.id"": 8796093028868, ""totalWeight"": 71.0}]",36.058854
bi19a,115,"{""city1Id"": ""216"", ""city2Id"": ""971""}","[{""person1.id"": 21990232563186, ""person2.id"": 13194139539364, ""totalWeight"": 38.0}]",0.430064
bi19a,116,"{""city1Id"": ""1351"", ""city2Id"": ""1355""}","[{""person1.id"": 30786325584272, ""person2.id"": 8796093026468, ""totalWeight"": 38.0}]",0.269405
bi19a,117,"{""city1Id"": ""606"", ""city2Id"": ""1045""}","[{""person1.id"": 15393162799448, ""person2.id"": 24189255818363, ""totalWeight"": 39.0}]",0.214949
bi19a,118,"{""city1Id"": ""290"", ""city2Id"": ""317""}","[{""person1.id"": 26388279073948, ""person2.id"": 21990232564477, ""totalWeight"": 39.0}]",0.314148
bi19a,119,"{""city1Id"": ""721"", ""city2Id"": ""1069""}","[{""person1.id"": 15393162794845, ""person2.id"": 28587302323353, ""totalWeight"": 37.0}]",0.593254
bi19a,120,"{""city1Id"": ""364"", ""city2Id"": ""1026""}","[{""person1.id"": 4398046515398, ""person2.id"": 19791209301811, ""totalWeight"": 37.0}]",0.166719
bi19a,121,"{""city1Id"": ""1030"", ""city2Id"": ""1057""}","[{""person1.id"": 26388279070206, ""person2.id"": 32985348839531, ""totalWeight"": 39.0}]",0.261883
bi19a,122,"{""city1Id"": ""511"", ""city2Id"": ""1424""}","[{""person1.id"": 2199023260638, ""person2.id"": 13194139535929, ""totalWeight"": 74.0}]",0.952851
bi19a,123,"{""city1Id"": ""950"", ""city2Id"": ""1132""}","[{""person1.id"": 30786325580151, ""person2.id"": 28587302332282, ""totalWeight"": 39.0}]",0.120842
bi19a,124,"{""city1Id"": ""592"", ""city2Id"": ""1021""}","[{""person1.id"": 6597069774837, ""person2.id"": 6597069774378, ""totalWeight"": 36.0}]",0.330271
bi19a,125,"{""city1Id"": ""1186"", ""city2Id"": ""1239""}","[{""person1.id"": 21990232565992, ""person2.id"": 1198, ""totalWeight"": 38.0}]",0.187898
bi19a,126,"{""city1Id"": ""1206"", ""city2Id"": ""1325""}","[{""person1.id"": 19791209304058, ""person2.id"": 15393162796879, ""totalWeight"": 38.0}]",0.225059
bi19a,127,"{""city1Id"": ""373"", ""city2Id"": ""650""}","[{""person1.id"": 24189255813572, ""person2.id"": 6597069770739, ""totalWeight"": 37.0}]",0.449334
bi19a,128,"{""city1Id"": ""664"", ""city2Id"": ""1032""}","[{""person1.id"": 21990232558284, ""person2.id"": 21990232562170, ""totalWeight"": 73.0}]",0.117241
bi19a,129,"{""city1Id"": ""1086"", ""city2Id"": ""1303""}","[{""person1.id"": 26388279076388, ""person2.id"": 32985348840879, ""totalWeight"": 39.0}]",0.473959
bi19a,130,"{""city1Id"": ""1076"", ""city2Id"": ""1429""}","[{""person1.id"": 13194139540499, ""person2.id"": 24189255817411, ""totalWeight"": 38.0}, {""person1.id"": 24189255818493, ""person2.id"": 24189255817411, ""totalWeight"": 38.0}]",0.361593
bi19a,131,"{""city1Id"": ""1064"", ""city2Id"": ""1206""}","[{""person1.id"": 4398046519471, ""person2.id"": 19791209304058, ""totalWeight"": 38.0}]",0.546760
bi19a,132,"{""city1Id"": ""1023"", ""city2Id"": ""1195""}","[{""person1.id"": 30786325588189, ""person2.id"": 4398046512930, ""totalWeight"": 38.0}]",0.249868
bi19a,133,"{""city1Id"": ""905"", ""city2Id"": ""1021""}","[{""person1.id"": 15393162791594, ""person2.id"": 6597069774986, ""totalWeight"": 38.0}, {""person1.id"": 15393162791594, ""person2.id"": 35184372095297, ""totalWeight"": 38.0}, {""person1.id"": 24189255818810, ""person2.id"": 4398046519779, ""totalWeight"": 38.0}, {""person1.id"": 24189255818810, ""person2.id"": 6597069774986, ""totalWeight"": 38.0}, {""person1.id"": 32985348839886, ""person2.id"": 13194139538448, ""totalWeight"": 38.0}]",0.237428
bi19a,134,"{""city1Id"": ""1024"", ""city2Id"": ""1319""}","[{""person1.id"": 21990232564322, ""person2.id"": 24189255811225, ""totalWeight"": 38.0}]",0.202505
bi19a,135,"{""city1Id"": ""372"", ""city2Id"": ""1011""}","[{""person1.id"": 8796093029212, ""person2.id"": 24189255811663, ""totalWeight"": 73.0}, {""person1.id"": 8796093029212, ""person2.id"": 28587302331271, ""totalWeight"": 73.0}]",0.324329
bi19a,136,"{""city1Id"": ""290"", ""city2Id"": ""773""}","[{""person1.id"": 2199023261833, ""person2.id"": 8796093029457, ""totalWeight"": 39.0}]",0.323556
bi19a,137,"{""city1Id"": ""263"", ""city2Id"": ""345""}","[{""person1.id"": 10995116279311, ""person2.id"": 19791209304449, ""totalWeight"": 38.0}]",0.216362
bi19a,138,"{""city1Id"": ""484"", ""city2Id"": ""1141""}","[{""person1.id"": 30786325584088, ""person2.id"": 4398046512747, ""totalWeight"": 38.0}]",0.257130
bi19a,139,"{""city1Id"": ""133"", ""city2Id"": ""1308""}","[{""person1.id"": 6597069768442, ""person2.id"": 8796093028080, ""totalWeight"": 36.0}]",0.349359
bi19a,140,"{""city1Id"": ""270"", ""city2Id"": ""1011""}","[{""person1.id"": 6597069774548, ""person2.id"": 24189255811663, ""totalWeight"": 38.0}]",0.400671
bi19a,141,"{""city1Id"": ""643"", ""city2Id"": ""752""}","[{""person1.id"": 2435, ""person2.id"": 8796093031881, ""totalWeight"": 36.0}]",0.442931
bi19a,142,"{""city1Id"": ""262"", ""city2Id"": ""505""}","[{""person1.id"": 26388279067483, ""person2.id"": 32985348843490, ""totalWeight"": 72.0}]",0.421528
bi19a,143,"{""city1Id"": ""950"", ""city2Id"": ""1044""}","[{""person1.id"": 35184372094207, ""person2.id"": 4398046520667, ""totalWeight"": 37.0}]",0.343822
bi19a,144,"{""city1Id"": ""131"", ""city2Id"": ""423""}","[{""person1.id"": 21990232561742, ""person2.id"": 35184372090607, ""totalWeight"": 37.0}]",0.634606
