query,parameter_index,parameters,results,time_seconds
bi18,113,"{""tag"": ""Clint_Eastwood""}","[{""person1.id"": 15393162790427, ""person2.id"": 15393162791551, ""mutualFriendCount"": 22}, {""person1.id"": 15393162791551, ""person2.id"": 15393162790427, ""mutualFriendCount"": 22}, {""person1.id"": 10995116282628, ""person2.id"": 15393162791551, ""mutualFriendCount"": 19}, {""person1.id"": 15393162791551, ""person2.id"": 10995116282628, ""mutualFriendCount"": 19}, {""person1.id"": 10995116281950, ""person2.id"": 15393162791551, ""mutualFriendCount"": 17}, {""person1.id"": 15393162790427, ""person2.id"": 19791209304879, ""mutualFriendCount"": 17}, {""person1.id"": 15393162791551, ""person2.id"": 10995116281950, ""mutualFriendCount"": 17}, {""person1.id"": 19791209304879, ""person2.id"": 15393162790427, ""mutualFriendCount"": 17}, {""person1.id"": 8796093022520, ""person2.id"": 35184372089418, ""mutualFriendCount"": 15}, {""person1.id"": 35184372089418, ""person2.id"": 8796093022520, ""mutualFriendCount"": 15}, {""person1.id"": 28587302322334, ""person2.id"": 35184372089418, ""mutualFriendCount"": 14}, {""person1.id"": 35184372089418, ""person2.id"": 28587302322334, ""mutualFriendCount"": 14}, {""person1.id"": 4617, ""person2.id"": 17592186045896, ""mutualFriendCount"": 13}, {""person1.id"": 4398046511410, ""person2.id"": 8796093022520, ""mutualFriendCount"": 13}, {""person1.id"": 8796093022520, ""person2.id"": 4398046511410, ""mutualFriendCount"": 13}, {""person1.id"": 17592186045896, ""person2.id"": 4617, ""mutualFriendCount"": 13}, {""person1.id"": 21990232563660, ""person2.id"": 35184372089418, ""mutualFriendCount"": 13}, {""person1.id"": 30786325587073, ""person2.id"": 35184372089418, ""mutualFriendCount"": 13}, {""person1.id"": 35184372089418, ""person2.id"": 21990232563660, ""mutualFriendCount"": 13}, {""person1.id"": 35184372089418, ""person2.id"": 30786325587073, ""mutualFriendCount"": 13}]",0.123877
bi18,114,"{""tag"": ""Hugo_Chávez""}","[{""person1.id"": 2199023261502, ""person2.id"": 8796093029676, ""mutualFriendCount"": 31}, {""person1.id"": 8796093029676, ""person2.id"": 2199023261502, ""mutualFriendCount"": 31}, {""person1.id"": 4398046514100, ""person2.id"": 6597069772767, ""mutualFriendCount"": 28}, {""person1.id"": 6597069772767, ""person2.id"": 4398046514100, ""mutualFriendCount"": 28}, {""person1.id"": 8796093029676, ""person2.id"": 21990232556711, ""mutualFriendCount"": 22}, {""person1.id"": 21990232556711, ""person2.id"": 8796093029676, ""mutualFriendCount"": 22}, {""person1.id"": 2199023261502, ""person2.id"": 8796093023645, ""mutualFriendCount"": 20}, {""person1.id"": 4398046514100, ""person2.id"": 28587302329948, ""mutualFriendCount"": 20}, {""person1.id"": 8796093023645, ""person2.id"": 2199023261502, ""mutualFriendCount"": 20}, {""person1.id"": 28587302329948, ""person2.id"": 4398046514100, ""mutualFriendCount"": 20}, {""person1.id"": 2199023261502, ""person2.id"": 28587302329948, ""mutualFriendCount"": 19}, {""person1.id"": 8796093029676, ""person2.id"": 35184372096194, ""mutualFriendCount"": 19}, {""person1.id"": 28587302329948, ""person2.id"": 2199023261502, ""mutualFriendCount"": 19}, {""person1.id"": 35184372096194, ""person2.id"": 8796093029676, ""mutualFriendCount"": 19}, {""person1.id"": 6597069772767, ""person2.id"": 17592186048183, ""mutualFriendCount"": 18}, {""person1.id"": 6597069772767, ""person2.id"": 28587302329948, ""mutualFriendCount"": 18}, {""person1.id"": 17592186048183, ""person2.id"": 6597069772767, ""mutualFriendCount"": 18}, {""person1.id"": 28587302329948, ""person2.id"": 6597069772767, ""mutualFriendCount"": 18}, {""person1.id"": 8796093029676, ""person2.id"": 26388279072707, ""mutualFriendCount"": 17}, {""person1.id"": 8796093029676, ""person2.id"": 28587302329948, ""mutualFriendCount"": 17}]",0.134653
bi18,115,"{""tag"": ""Lyndon_B._Johnson""}","[{""person1.id"": 4398046519825, ""person2.id"": 6597069774812, ""mutualFriendCount"": 72}, {""person1.id"": 6597069774812, ""person2.id"": 4398046519825, ""mutualFriendCount"": 72}, {""person1.id"": 6575, ""person2.id"": 2199023265231, ""mutualFriendCount"": 56}, {""person1.id"": 2199023265231, ""person2.id"": 6575, ""mutualFriendCount"": 56}, {""person1.id"": 6575, ""person2.id"": 4398046519825, ""mutualFriendCount"": 45}, {""person1.id"": 4398046519825, ""person2.id"": 6575, ""mutualFriendCount"": 45}, {""person1.id"": 6575, ""person2.id"": 15393162798763, ""mutualFriendCount"": 31}, {""person1.id"": 4398046519825, ""person2.id"": 13194139542903, ""mutualFriendCount"": 31}, {""person1.id"": 13194139542903, ""person2.id"": 4398046519825, ""mutualFriendCount"": 31}, {""person1.id"": 15393162798763, ""person2.id"": 6575, ""mutualFriendCount"": 31}, {""person1.id"": 6575, ""person2.id"": 21990232563518, ""mutualFriendCount"": 30}, {""person1.id"": 21990232563518, ""person2.id"": 6575, ""mutualFriendCount"": 30}, {""person1.id"": 4398046519825, ""person2.id"": 21990232562293, ""mutualFriendCount"": 28}, {""person1.id"": 21990232562293, ""person2.id"": 4398046519825, ""mutualFriendCount"": 28}, {""person1.id"": 4398046519825, ""person2.id"": 35184372097490, ""mutualFriendCount"": 27}, {""person1.id"": 35184372097490, ""person2.id"": 4398046519825, ""mutualFriendCount"": 27}, {""person1.id"": 6575, ""person2.id"": 6597069774812, ""mutualFriendCount"": 26}, {""person1.id"": 6597069774812, ""person2.id"": 6575, ""mutualFriendCount"": 26}, {""person1.id"": 4398046519825, ""person2.id"": 21990232560776, ""mutualFriendCount"": 25}, {""person1.id"": 21990232560776, ""person2.id"": 4398046519825, ""mutualFriendCount"": 25}]",0.373923
bi18,116,"{""tag"": ""Britney_Spears""}","[{""person1.id"": 13194139543884, ""person2.id"": 32985348839886, ""mutualFriendCount"": 21}, {""person1.id"": 32985348839886, ""person2.id"": 13194139543884, ""mutualFriendCount"": 21}, {""person1.id"": 28587302329871, ""person2.id"": 32985348839886, ""mutualFriendCount"": 19}, {""person1.id"": 32985348839886, ""person2.id"": 28587302329871, ""mutualFriendCount"": 19}, {""person1.id"": 10995116285204, ""person2.id"": 35184372094784, ""mutualFriendCount"": 16}, {""person1.id"": 35184372094784, ""person2.id"": 10995116285204, ""mutualFriendCount"": 16}, {""person1.id"": 15393162795056, ""person2.id"": 17592186046335, ""mutualFriendCount"": 15}, {""person1.id"": 17592186046335, ""person2.id"": 15393162795056, ""mutualFriendCount"": 15}, {""person1.id"": 24189255816982, ""person2.id"": 35184372094784, ""mutualFriendCount"": 15}, {""person1.id"": 35184372094784, ""person2.id"": 24189255816982, ""mutualFriendCount"": 15}, {""person1.id"": 2199023256539, ""person2.id"": 32985348839886, ""mutualFriendCount"": 14}, {""person1.id"": 6597069775288, ""person2.id"": 21990232563083, ""mutualFriendCount"": 14}, {""person1.id"": 8796093022752, ""person2.id"": 26388279068136, ""mutualFriendCount"": 14}, {""person1.id"": 8796093023235, ""person2.id"": 26388279068749, ""mutualFriendCount"": 14}, {""person1.id"": 21990232563083, ""person2.id"": 6597069775288, ""mutualFriendCount"": 14}, {""person1.id"": 26388279068136, ""person2.id"": 8796093022752, ""mutualFriendCount"": 14}, {""person1.id"": 26388279068749, ""person2.id"": 8796093023235, ""mutualFriendCount"": 14}, {""person1.id"": 32985348839886, ""person2.id"": 2199023256539, ""mutualFriendCount"": 14}, {""person1.id"": 17592186045367, ""person2.id"": 26388279068749, ""mutualFriendCount"": 13}, {""person1.id"": 26388279068749, ""person2.id"": 17592186045367, ""mutualFriendCount"": 13}]",0.101018
bi18,117,"{""tag"": ""Giuseppe_Verdi""}","[{""person1.id"": 2199023261649, ""person2.id"": 17592186046214, ""mutualFriendCount"": 15}, {""person1.id"": 17592186046214, ""person2.id"": 2199023261649, ""mutualFriendCount"": 15}, {""person1.id"": 2199023261649, ""person2.id"": 13194139543607, ""mutualFriendCount"": 13}, {""person1.id"": 13194139543607, ""person2.id"": 2199023261649, ""mutualFriendCount"": 13}, {""person1.id"": 24189255812614, ""person2.id"": 24189255819063, ""mutualFriendCount"": 13}, {""person1.id"": 24189255819063, ""person2.id"": 24189255812614, ""mutualFriendCount"": 13}, {""person1.id"": 2199023258695, ""person2.id"": 10995116279857, ""mutualFriendCount"": 12}, {""person1.id"": 2199023261649, ""person2.id"": 24189255812614, ""mutualFriendCount"": 12}, {""person1.id"": 10995116279857, ""person2.id"": 2199023258695, ""mutualFriendCount"": 12}, {""person1.id"": 24189255812614, ""person2.id"": 2199023261649, ""mutualFriendCount"": 12}, {""person1.id"": 2199023260155, ""person2.id"": 19791209303369, ""mutualFriendCount"": 11}, {""person1.id"": 4398046521222, ""person2.id"": 21990232557022, ""mutualFriendCount"": 11}, {""person1.id"": 8796093025803, ""person2.id"": 15393162798763, ""mutualFriendCount"": 11}, {""person1.id"": 13194139540622, ""person2.id"": 17592186054409, ""mutualFriendCount"": 11}, {""person1.id"": 15393162798763, ""person2.id"": 8796093025803, ""mutualFriendCount"": 11}, {""person1.id"": 17592186046214, ""person2.id"": 24189255812614, ""mutualFriendCount"": 11}, {""person1.id"": 17592186054409, ""person2.id"": 13194139540622, ""mutualFriendCount"": 11}, {""person1.id"": 19791209303369, ""person2.id"": 2199023260155, ""mutualFriendCount"": 11}, {""person1.id"": 21990232557022, ""person2.id"": 4398046521222, ""mutualFriendCount"": 11}, {""person1.id"": 24189255812614, ""person2.id"": 17592186046214, ""mutualFriendCount"": 11}]",0.094305
bi18,118,"{""tag"": ""Mikhail_Gorbachev""}","[{""person1.id"": 10995116283619, ""person2.id"": 19791209305864, ""mutualFriendCount"": 37}, {""person1.id"": 19791209305864, ""person2.id"": 10995116283619, ""mutualFriendCount"": 37}, {""person1.id"": 2199023257206, ""person2.id"": 6597069775288, ""mutualFriendCount"": 24}, {""person1.id"": 2199023257206, ""person2.id"": 10995116283619, ""mutualFriendCount"": 24}, {""person1.id"": 6597069775288, ""person2.id"": 2199023257206, ""mutualFriendCount"": 24}, {""person1.id"": 10995116283619, ""person2.id"": 2199023257206, ""mutualFriendCount"": 24}, {""person1.id"": 15393162795056, ""person2.id"": 19791209305864, ""mutualFriendCount"": 24}, {""person1.id"": 19791209305864, ""person2.id"": 15393162795056, ""mutualFriendCount"": 24}, {""person1.id"": 10995116283619, ""person2.id"": 10995116286007, ""mutualFriendCount"": 23}, {""person1.id"": 10995116286007, ""person2.id"": 10995116283619, ""mutualFriendCount"": 23}, {""person1.id"": 10995116283619, ""person2.id"": 26388279072707, ""mutualFriendCount"": 22}, {""person1.id"": 26388279072707, ""person2.id"": 10995116283619, ""mutualFriendCount"": 22}, {""person1.id"": 6597069775288, ""person2.id"": 10995116283619, ""mutualFriendCount"": 18}, {""person1.id"": 10995116283619, ""person2.id"": 6597069775288, ""mutualFriendCount"": 18}, {""person1.id"": 19791209305864, ""person2.id"": 26388279070832, ""mutualFriendCount"": 18}, {""person1.id"": 26388279070832, ""person2.id"": 19791209305864, ""mutualFriendCount"": 18}, {""person1.id"": 2676, ""person2.id"": 4398046518418, ""mutualFriendCount"": 17}, {""person1.id"": 4398046518418, ""person2.id"": 2676, ""mutualFriendCount"": 17}, {""person1.id"": 10995116282628, ""person2.id"": 17592186049417, ""mutualFriendCount"": 17}, {""person1.id"": 10995116283619, ""person2.id"": 13194139536991, ""mutualFriendCount"": 17}]",0.130584
bi18,119,"{""tag"": ""Thomas_More""}","[{""person1.id"": 17592186051306, ""person2.id"": 21990232559802, ""mutualFriendCount"": 22}, {""person1.id"": 21990232559802, ""person2.id"": 17592186051306, ""mutualFriendCount"": 22}, {""person1.id"": 21990232559802, ""person2.id"": 24189255813899, ""mutualFriendCount"": 22}, {""person1.id"": 24189255813899, ""person2.id"": 21990232559802, ""mutualFriendCount"": 22}, {""person1.id"": 10995116283874, ""person2.id"": 10995116285249, ""mutualFriendCount"": 21}, {""person1.id"": 10995116285249, ""person2.id"": 10995116283874, ""mutualFriendCount"": 21}, {""person1.id"": 17592186051306, ""person2.id"": 24189255813899, ""mutualFriendCount"": 20}, {""person1.id"": 24189255813899, ""person2.id"": 17592186051306, ""mutualFriendCount"": 20}, {""person1.id"": 5780, ""person2.id"": 2199023258884, ""mutualFriendCount"": 19}, {""person1.id"": 2199023258884, ""person2.id"": 5780, ""mutualFriendCount"": 19}, {""person1.id"": 10006, ""person2.id"": 2199023265526, ""mutualFriendCount"": 18}, {""person1.id"": 2199023265526, ""person2.id"": 10006, ""mutualFriendCount"": 18}, {""person1.id"": 8796093028790, ""person2.id"": 15393162792610, ""mutualFriendCount"": 17}, {""person1.id"": 10995116279258, ""person2.id"": 15393162792610, ""mutualFriendCount"": 17}, {""person1.id"": 15393162792610, ""person2.id"": 8796093028790, ""mutualFriendCount"": 17}, {""person1.id"": 15393162792610, ""person2.id"": 10995116279258, ""mutualFriendCount"": 17}, {""person1.id"": 15393162792610, ""person2.id"": 21990232559802, ""mutualFriendCount"": 17}, {""person1.id"": 21990232559802, ""person2.id"": 15393162792610, ""mutualFriendCount"": 17}, {""person1.id"": 10006, ""person2.id"": 10995116279584, ""mutualFriendCount"": 16}, {""person1.id"": 2199023265970, ""person2.id"": 17592186051306, ""mutualFriendCount"": 16}]",0.124324
bi18,120,"{""tag"": ""Homer""}","[{""person1.id"": 6597069774986, ""person2.id"": 21990232561626, ""mutualFriendCount"": 53}, {""person1.id"": 21990232561626, ""person2.id"": 6597069774986, ""mutualFriendCount"": 53}, {""person1.id"": 6597069774737, ""person2.id"": 24189255814889, ""mutualFriendCount"": 35}, {""person1.id"": 24189255814889, ""person2.id"": 6597069774737, ""mutualFriendCount"": 35}, {""person1.id"": 4398046511410, ""person2.id"": 24189255814889, ""mutualFriendCount"": 33}, {""person1.id"": 24189255814889, ""person2.id"": 4398046511410, ""mutualFriendCount"": 33}, {""person1.id"": 4398046511410, ""person2.id"": 6597069774737, ""mutualFriendCount"": 32}, {""person1.id"": 6597069774737, ""person2.id"": 4398046511410, ""mutualFriendCount"": 32}, {""person1.id"": 2199023260487, ""person2.id"": 4398046511410, ""mutualFriendCount"": 29}, {""person1.id"": 4398046511410, ""person2.id"": 2199023260487, ""mutualFriendCount"": 29}, {""person1.id"": 17592186051306, ""person2.id"": 24189255814889, ""mutualFriendCount"": 26}, {""person1.id"": 24189255814889, ""person2.id"": 17592186051306, ""mutualFriendCount"": 26}, {""person1.id"": 2199023264745, ""person2.id"": 6597069774737, ""mutualFriendCount"": 25}, {""person1.id"": 6597069774737, ""person2.id"": 2199023264745, ""mutualFriendCount"": 25}, {""person1.id"": 17592186049517, ""person2.id"": 19791209305252, ""mutualFriendCount"": 24}, {""person1.id"": 19791209305252, ""person2.id"": 17592186049517, ""mutualFriendCount"": 24}, {""person1.id"": 21990232561626, ""person2.id"": 28587302322334, ""mutualFriendCount"": 24}, {""person1.id"": 28587302322334, ""person2.id"": 21990232561626, ""mutualFriendCount"": 24}, {""person1.id"": 6597069774737, ""person2.id"": 21990232559802, ""mutualFriendCount"": 23}, {""person1.id"": 21990232559802, ""person2.id"": 6597069774737, ""mutualFriendCount"": 23}]",0.399392
bi18,121,"{""tag"": ""John_Kerry""}","[{""person1.id"": 8796093024055, ""person2.id"": 24189255816982, ""mutualFriendCount"": 23}, {""person1.id"": 24189255816982, ""person2.id"": 8796093024055, ""mutualFriendCount"": 23}, {""person1.id"": 8796093029676, ""person2.id"": 21990232556711, ""mutualFriendCount"": 22}, {""person1.id"": 21990232556711, ""person2.id"": 8796093029676, ""mutualFriendCount"": 22}, {""person1.id"": 10995116286944, ""person2.id"": 21990232559300, ""mutualFriendCount"": 16}, {""person1.id"": 21990232559300, ""person2.id"": 10995116286944, ""mutualFriendCount"": 16}, {""person1.id"": 2199023261649, ""person2.id"": 26388279074596, ""mutualFriendCount"": 15}, {""person1.id"": 8796093032192, ""person2.id"": 21990232562377, ""mutualFriendCount"": 15}, {""person1.id"": 21990232559300, ""person2.id"": 24189255816982, ""mutualFriendCount"": 15}, {""person1.id"": 21990232562377, ""person2.id"": 8796093032192, ""mutualFriendCount"": 15}, {""person1.id"": 24189255816982, ""person2.id"": 21990232559300, ""mutualFriendCount"": 15}, {""person1.id"": 26388279074596, ""person2.id"": 2199023261649, ""mutualFriendCount"": 15}, {""person1.id"": 2199023256479, ""person2.id"": 8796093032387, ""mutualFriendCount"": 14}, {""person1.id"": 2199023256479, ""person2.id"": 30786325581267, ""mutualFriendCount"": 14}, {""person1.id"": 2199023261649, ""person2.id"": 15393162792792, ""mutualFriendCount"": 14}, {""person1.id"": 8796093032387, ""person2.id"": 2199023256479, ""mutualFriendCount"": 14}, {""person1.id"": 15393162792792, ""person2.id"": 2199023261649, ""mutualFriendCount"": 14}, {""person1.id"": 30786325581267, ""person2.id"": 2199023256479, ""mutualFriendCount"": 14}, {""person1.id"": 7145, ""person2.id"": 8796093026165, ""mutualFriendCount"": 13}, {""person1.id"": 8796093024055, ""person2.id"": 30786325582458, ""mutualFriendCount"": 13}]",0.135763
bi18,122,"{""tag"": ""Michael_Jackson""}","[{""person1.id"": 8796093022752, ""person2.id"": 10995116285747, ""mutualFriendCount"": 47}, {""person1.id"": 10995116285747, ""person2.id"": 8796093022752, ""mutualFriendCount"": 47}, {""person1.id"": 15393162796126, ""person2.id"": 19791209300837, ""mutualFriendCount"": 33}, {""person1.id"": 19791209300837, ""person2.id"": 15393162796126, ""mutualFriendCount"": 33}, {""person1.id"": 2199023261649, ""person2.id"": 10995116288202, ""mutualFriendCount"": 27}, {""person1.id"": 10995116288202, ""person2.id"": 2199023261649, ""mutualFriendCount"": 27}, {""person1.id"": 13194139534037, ""person2.id"": 19791209309084, ""mutualFriendCount"": 27}, {""person1.id"": 19791209309084, ""person2.id"": 13194139534037, ""mutualFriendCount"": 27}, {""person1.id"": 2199023261649, ""person2.id"": 17592186048114, ""mutualFriendCount"": 24}, {""person1.id"": 17592186048114, ""person2.id"": 2199023261649, ""mutualFriendCount"": 24}, {""person1.id"": 4398046512668, ""person2.id"": 10995116285747, ""mutualFriendCount"": 22}, {""person1.id"": 10995116285747, ""person2.id"": 4398046512668, ""mutualFriendCount"": 22}, {""person1.id"": 19791209309084, ""person2.id"": 24189255818288, ""mutualFriendCount"": 21}, {""person1.id"": 24189255818288, ""person2.id"": 19791209309084, ""mutualFriendCount"": 21}, {""person1.id"": 8796093022752, ""person2.id"": 30786325580485, ""mutualFriendCount"": 19}, {""person1.id"": 30786325580485, ""person2.id"": 8796093022752, ""mutualFriendCount"": 19}, {""person1.id"": 8796093022752, ""person2.id"": 19791209309084, ""mutualFriendCount"": 18}, {""person1.id"": 19791209309084, ""person2.id"": 8796093022752, ""mutualFriendCount"": 18}, {""person1.id"": 5099, ""person2.id"": 15393162796126, ""mutualFriendCount"": 17}, {""person1.id"": 2199023261649, ""person2.id"": 8796093024188, ""mutualFriendCount"": 17}]",0.374814
bi18,123,"{""tag"": ""John_Stuart_Mill""}","[{""person1.id"": 2199023260815, ""person2.id"": 28587302329901, ""mutualFriendCount"": 52}, {""person1.id"": 28587302329901, ""person2.id"": 2199023260815, ""mutualFriendCount"": 52}, {""person1.id"": 2199023260815, ""person2.id"": 17592186047024, ""mutualFriendCount"": 49}, {""person1.id"": 17592186047024, ""person2.id"": 2199023260815, ""mutualFriendCount"": 49}, {""person1.id"": 2199023260487, ""person2.id"": 28587302329901, ""mutualFriendCount"": 30}, {""person1.id"": 28587302329901, ""person2.id"": 2199023260487, ""mutualFriendCount"": 30}, {""person1.id"": 2199023260487, ""person2.id"": 4398046511410, ""mutualFriendCount"": 29}, {""person1.id"": 4398046511410, ""person2.id"": 2199023260487, ""mutualFriendCount"": 29}, {""person1.id"": 2199023260815, ""person2.id"": 19791209310231, ""mutualFriendCount"": 27}, {""person1.id"": 19791209310231, ""person2.id"": 2199023260815, ""mutualFriendCount"": 27}, {""person1.id"": 2199023260815, ""person2.id"": 30786325585720, ""mutualFriendCount"": 26}, {""person1.id"": 30786325585720, ""person2.id"": 2199023260815, ""mutualFriendCount"": 26}, {""person1.id"": 8506, ""person2.id"": 28587302329901, ""mutualFriendCount"": 25}, {""person1.id"": 2199023260815, ""person2.id"": 28587302327742, ""mutualFriendCount"": 25}, {""person1.id"": 17592186053943, ""person2.id"": 28587302329901, ""mutualFriendCount"": 25}, {""person1.id"": 28587302327742, ""person2.id"": 2199023260815, ""mutualFriendCount"": 25}, {""person1.id"": 28587302329901, ""person2.id"": 8506, ""mutualFriendCount"": 25}, {""person1.id"": 28587302329901, ""person2.id"": 17592186053943, ""mutualFriendCount"": 25}, {""person1.id"": 10006, ""person2.id"": 2199023260815, ""mutualFriendCount"": 23}, {""person1.id"": 2199023260815, ""person2.id"": 10006, ""mutualFriendCount"": 23}]",0.175551
bi18,124,"{""tag"": ""Johnny_Cash""}","[{""person1.id"": 15393162799092, ""person2.id"": 28587302326380, ""mutualFriendCount"": 48}, {""person1.id"": 28587302326380, ""person2.id"": 15393162799092, ""mutualFriendCount"": 48}, {""person1.id"": 19791209304449, ""person2.id"": 28587302326380, ""mutualFriendCount"": 41}, {""person1.id"": 28587302326380, ""person2.id"": 19791209304449, ""mutualFriendCount"": 41}, {""person1.id"": 21990232561626, ""person2.id"": 28587302326380, ""mutualFriendCount"": 28}, {""person1.id"": 28587302326380, ""person2.id"": 21990232561626, ""mutualFriendCount"": 28}, {""person1.id"": 8796093029688, ""person2.id"": 21990232561626, ""mutualFriendCount"": 26}, {""person1.id"": 21990232561626, ""person2.id"": 8796093029688, ""mutualFriendCount"": 26}, {""person1.id"": 28587302326380, ""person2.id"": 28587302328444, ""mutualFriendCount"": 26}, {""person1.id"": 28587302328444, ""person2.id"": 28587302326380, ""mutualFriendCount"": 26}, {""person1.id"": 15393162796879, ""person2.id"": 28587302326380, ""mutualFriendCount"": 23}, {""person1.id"": 28587302326380, ""person2.id"": 15393162796879, ""mutualFriendCount"": 23}, {""person1.id"": 28587302326380, ""person2.id"": 28587302330581, ""mutualFriendCount"": 22}, {""person1.id"": 28587302330581, ""person2.id"": 28587302326380, ""mutualFriendCount"": 22}, {""person1.id"": 15393162799092, ""person2.id"": 28587302329293, ""mutualFriendCount"": 21}, {""person1.id"": 28587302329293, ""person2.id"": 15393162799092, ""mutualFriendCount"": 21}, {""person1.id"": 15393162799092, ""person2.id"": 32985348840851, ""mutualFriendCount"": 20}, {""person1.id"": 21990232564793, ""person2.id"": 28587302326380, ""mutualFriendCount"": 20}, {""person1.id"": 28587302326380, ""person2.id"": 21990232564793, ""mutualFriendCount"": 20}, {""person1.id"": 32985348840851, ""person2.id"": 15393162799092, ""mutualFriendCount"": 20}]",0.134145
bi18,125,"{""tag"": ""Nicolas_Sarkozy""}","[{""person1.id"": 4398046519825, ""person2.id"": 35184372093927, ""mutualFriendCount"": 29}, {""person1.id"": 35184372093927, ""person2.id"": 4398046519825, ""mutualFriendCount"": 29}, {""person1.id"": 2199023261502, ""person2.id"": 35184372093927, ""mutualFriendCount"": 26}, {""person1.id"": 35184372093927, ""person2.id"": 2199023261502, ""mutualFriendCount"": 26}, {""person1.id"": 4398046519825, ""person2.id"": 37383395353039, ""mutualFriendCount"": 24}, {""person1.id"": 37383395353039, ""person2.id"": 4398046519825, ""mutualFriendCount"": 24}, {""person1.id"": 4398046519825, ""person2.id"": 26388279072707, ""mutualFriendCount"": 22}, {""person1.id"": 26388279072707, ""person2.id"": 4398046519825, ""mutualFriendCount"": 22}, {""person1.id"": 2199023261502, ""person2.id"": 8796093023645, ""mutualFriendCount"": 20}, {""person1.id"": 8796093023645, ""person2.id"": 2199023261502, ""mutualFriendCount"": 20}, {""person1.id"": 2199023261502, ""person2.id"": 28587302329948, ""mutualFriendCount"": 19}, {""person1.id"": 2199023265402, ""person2.id"": 6597069775058, ""mutualFriendCount"": 19}, {""person1.id"": 6597069775058, ""person2.id"": 2199023265402, ""mutualFriendCount"": 19}, {""person1.id"": 13194139539233, ""person2.id"": 19791209309084, ""mutualFriendCount"": 19}, {""person1.id"": 19791209309084, ""person2.id"": 13194139539233, ""mutualFriendCount"": 19}, {""person1.id"": 19791209309084, ""person2.id"": 30786325583430, ""mutualFriendCount"": 19}, {""person1.id"": 28587302329948, ""person2.id"": 2199023261502, ""mutualFriendCount"": 19}, {""person1.id"": 30786325583430, ""person2.id"": 19791209309084, ""mutualFriendCount"": 19}, {""person1.id"": 15393162795926, ""person2.id"": 19791209309084, ""mutualFriendCount"": 18}, {""person1.id"": 19791209309084, ""person2.id"": 15393162795926, ""mutualFriendCount"": 18}]",0.128617
bi18,126,"{""tag"": ""Samuel_Taylor_Coleridge""}","[{""person1.id"": 21990232566080, ""person2.id"": 28587302325881, ""mutualFriendCount"": 23}, {""person1.id"": 28587302325881, ""person2.id"": 21990232566080, ""mutualFriendCount"": 23}, {""person1.id"": 17592186049417, ""person2.id"": 32985348842849, ""mutualFriendCount"": 22}, {""person1.id"": 32985348842849, ""person2.id"": 17592186049417, ""mutualFriendCount"": 22}, {""person1.id"": 17592186049417, ""person2.id"": 19791209305340, ""mutualFriendCount"": 21}, {""person1.id"": 17592186054998, ""person2.id"": 28587302323292, ""mutualFriendCount"": 21}, {""person1.id"": 19791209305340, ""person2.id"": 17592186049417, ""mutualFriendCount"": 21}, {""person1.id"": 28587302323292, ""person2.id"": 17592186054998, ""mutualFriendCount"": 21}, {""person1.id"": 10995116281950, ""person2.id"": 17592186049417, ""mutualFriendCount"": 19}, {""person1.id"": 17592186049417, ""person2.id"": 10995116281950, ""mutualFriendCount"": 19}, {""person1.id"": 21990232559939, ""person2.id"": 28587302325677, ""mutualFriendCount"": 19}, {""person1.id"": 28587302325677, ""person2.id"": 21990232559939, ""mutualFriendCount"": 19}, {""person1.id"": 10995116287790, ""person2.id"": 17592186051306, ""mutualFriendCount"": 18}, {""person1.id"": 17592186051306, ""person2.id"": 10995116287790, ""mutualFriendCount"": 18}, {""person1.id"": 6597069775058, ""person2.id"": 10995116279584, ""mutualFriendCount"": 16}, {""person1.id"": 8796093024660, ""person2.id"": 26388279072755, ""mutualFriendCount"": 16}, {""person1.id"": 10995116279584, ""person2.id"": 6597069775058, ""mutualFriendCount"": 16}, {""person1.id"": 26388279072755, ""person2.id"": 8796093024660, ""mutualFriendCount"": 16}, {""person1.id"": 10149, ""person2.id"": 17592186051306, ""mutualFriendCount"": 15}, {""person1.id"": 10149, ""person2.id"": 28587302325881, ""mutualFriendCount"": 15}]",0.111039
